MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:29:03,1.17.0,Bandit,21,4.18,nan,15,10,40,Left,Right,1,0,0.1,0.2,nan.1,nan.2,0.11
,,,,,,,,,,,,,,,,,,10/24/2023 17:33:44,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,160.0,579.0,294.0,9.0,,,0.04
,,,,,,,,,,,,,,,,,,10/24/2023 17:34:16,1.17.0,Bandit,21.0,4.01,,15.0,90.0,60.0,Left,Left,161.0,579.0,294.0,9.0,,,0.08
,,,,,,,,,,,,,,,,,,10/24/2023 17:34:51,1.17.0,Bandit,21.0,4.0,2.0,15.0,90.0,60.0,Pellet,Left,161.0,579.0,295.0,9.0,31.22,105.0,
,,,,,,,,,,,,,,,,,,10/24/2023 17:38:06,1.17.0,Bandit,21.0,4.01,,15.0,90.0,60.0,Right,Left,161.0,580.0,295.0,10.0,,,0.03
,,,,,,,,,,,,,,,,,,10/24/2023 17:38:08,1.17.0,Bandit,21.0,4.0,1.0,15.0,90.0,60.0,Pellet,Left,161.0,580.0,296.0,10.0,0.12,197.0,
,,,,,,,,,,,,,,,,,,10/24/2023 18:13:50,1.17.0,Bandit,21.0,4.01,,15.0,90.0,60.0,Right,Left,161.0,581.0,296.0,11.0,,,0.39
,,,,,,,,,,,,,,,,,,10/24/2023 18:33:10,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,161.0,582.0,296.0,11.0,,,0.42
,,,,,,,,,,,,,,,,,,10/24/2023 18:33:12,1.17.0,Bandit,21.0,4.0,1.0,15.0,90.0,60.0,Pellet,Left,161.0,582.0,297.0,11.0,0.06,3304.0,
,,,,,,,,,,,,,,,,,,10/24/2023 18:33:48,1.17.0,Bandit,21.0,4.01,,15.0,90.0,60.0,Right,Left,161.0,583.0,297.0,12.0,,,0.17
,,,,,,,,,,,,,,,,,,10/24/2023 18:33:50,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,RightDuringDispense,Left,161.0,583.0,297.0,12.0,,,0.07
,,,,,,,,,,,,,,,,,,10/24/2023 18:33:55,1.17.0,Bandit,21.0,4.0,3.0,15.0,90.0,60.0,Pellet,Left,161.0,583.0,298.0,12.0,0.06,43.0,
,,,,,,,,,,,,,,,,,,10/24/2023 18:34:43,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,161.0,584.0,298.0,13.0,,,0.44
,,,,,,,,,,,,,,,,,,10/24/2023 18:35:12,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,161.0,585.0,298.0,13.0,,,0.03
,,,,,,,,,,,,,,,,,,10/24/2023 18:35:14,1.17.0,Bandit,21.0,4.0,2.0,15.0,90.0,60.0,Pellet,Left,161.0,585.0,299.0,13.0,0.06,79.0,
,,,,,,,,,,,,,,,,,,10/24/2023 18:35:50,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,161.0,586.0,299.0,14.0,,,0.36
,,,,,,,,,,,,,,,,,,10/24/2023 19:03:18,1.17.0,Bandit,21.0,4.0,,15.0,90.0,60.0,Right,Left,161.0,587.0,299.0,14.0,,,0.02
,,,,,,,,,,,,,,,,,,10/24/2023 19:03:19,1.17.0,Bandit,21.0,4.0,1.0,15.0,90.0,60.0,Pellet,Left,161.0,587.0,300.0,14.0,0.18,1685.0,
,,,,,,,,,,,,,,,,,,10/24/2023 19:03:41,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,588.0,300.0,0.0,,,0.01
,,,,,,,,,,,,,,,,,,10/24/2023 19:03:43,1.17.0,Bandit,21.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,161.0,588.0,301.0,0.0,0.06,24.0,
,,,,,,,,,,,,,,,,,,10/24/2023 19:04:06,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,589.0,301.0,1.0,,,1.28
,,,,,,,,,,,,,,,,,,10/24/2023 19:04:09,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,589.0,301.0,1.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:04:09,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,589.0,301.0,1.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:04:10,1.17.0,Bandit,21.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,161.0,589.0,301.0,1.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:04:32,1.17.0,Bandit,21.0,4.01,,15.0,10.0,40.0,Right,Right,161.0,590.0,301.0,1.0,,,0.04
,,,,,,,,,,,,,,,,,,10/24/2023 19:05:08,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,591.0,301.0,1.0,,,0.99
,,,,,,,,,,,,,,,,,,10/24/2023 19:05:30,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,592.0,301.0,1.0,,,1.69
,,,,,,,,,,,,,,,,,,10/24/2023 19:24:36,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,593.0,301.0,1.0,,,0.07
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:15,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,594.0,301.0,1.0,,,0.26
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:17,1.17.0,Bandit,21.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,161.0,594.0,302.0,1.0,0.06,2134.0,
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:39,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,595.0,302.0,2.0,,,0.03
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:45,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:45,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:48,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,161.0,595.0,302.0,2.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:55,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,596.0,302.0,2.0,,,0.35
,,,,,,,,,,,,,,,,,,10/24/2023 19:39:57,1.17.0,Bandit,21.0,4.0,2.0,15.0,10.0,40.0,Pellet,Right,161.0,596.0,303.0,2.0,0.06,40.0,
,,,,,,,,,,,,,,,,,,10/24/2023 19:40:27,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,161.0,597.0,303.0,3.0,,,0.09
,,,,,,,,,,,,,,,,,,10/24/2023 19:40:37,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,161.0,597.0,303.0,3.0,,,
,,,,,,,,,,,,,,,,,,10/24/2023 19:40:39,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,161.0,597.0,303.0,3.0,,,
,,,,,,,,,,,,,,,,,,10/24/2023 19:40:41,1.17.0,Bandit,21.0,4.01,,15.0,10.0,40.0,Left,Right,162.0,597.0,303.0,3.0,,,0.61
,,,,,,,,,,,,,,,,,,10/24/2023 19:58:10,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,598.0,303.0,3.0,,,0.97
,,,,,,,,,,,,,,,,,,10/24/2023 19:58:29,1.17.0,Bandit,21.0,4.0,3.0,15.0,10.0,40.0,Pellet,Right,162.0,598.0,304.0,3.0,14.88,1112.0,
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:00,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,599.0,304.0,4.0,,,0.07
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:08,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,599.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:09,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,599.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:09,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,599.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:09,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,599.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 19:59:10,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,599.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:21,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,600.0,304.0,4.0,,,0.22
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:31,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:31,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:31,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:32,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:32,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:32,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,600.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:40,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,601.0,304.0,4.0,,,0.21
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:44,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:44,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:44,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:45,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:45,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:45,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:46,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:46,1.17.0,Bandit,21.0,4.01,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:47,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:48,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:48,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:48,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:49,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:49,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:49,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:50,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:50,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:50,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:51,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:51,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,601.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:53,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:55,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:55,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:56,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:56,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:56,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:57,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:57,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:57,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:57,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:58,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:58,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:58,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:59,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:59,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:16:59,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:00,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:00,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:00,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:01,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:01,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:01,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:01,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:02,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:02,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:02,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:03,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:03,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:03,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:04,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:04,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,602.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:10,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,603.0,304.0,4.0,,,0.19
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:14,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:15,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:15,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:15,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:16,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:16,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:16,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:16,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:17,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:17,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:17,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:18,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:20,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:20,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:20,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:21,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:21,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:21,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,603.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:25,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Right,Right,162.0,604.0,304.0,4.0,,,1.1
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:26,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,604.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:26,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,604.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:27,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,604.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:28,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,604.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:28,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,RightinTimeout,Right,162.0,604.0,304.0,4.0,,,0.0
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:33,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,162.0,604.0,304.0,4.0,,,
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:35,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,LeftinTimeOut,Right,162.0,604.0,304.0,4.0,,,
,,,,,,,,,,,,,,,,,,10/24/2023 20:17:37,1.17.0,Bandit,21.0,4.0,,15.0,10.0,40.0,Left,Right,163.0,604.0,304.0,4.0,,,0.0
